"","date_time","value"
"15896",2018-01-04 21:49:00,15329.8
"15897",2018-01-04 21:54:00,15335.6
"15898",2018-01-04 21:59:00,15277.5
"15899",2018-01-04 22:04:00,15275.7
"15900",2018-01-04 22:09:00,15296.1
"15901",2018-01-04 22:14:00,15334.1
"15902",2018-01-04 22:19:00,15301.9
"15903",2018-01-04 22:24:00,15224.3
"15904",2018-01-04 22:29:00,15295.7
"15905",2018-01-04 22:34:00,15344.7
"15906",2018-01-04 22:39:00,15310.1
"15907",2018-01-04 22:44:00,15246.1
"15908",2018-01-04 22:49:00,15302.3
"15909",2018-01-04 22:54:00,15385.3
"15910",2018-01-04 22:59:00,15404.3
"15911",2018-01-04 23:04:00,15388.9
"15912",2018-01-04 23:09:00,15362.8
"15913",2018-01-04 23:14:00,15362.3
"15914",2018-01-04 23:19:00,15353.7
"15915",2018-01-04 23:24:00,15332
"15916",2018-01-04 23:29:00,15328
"15917",2018-01-04 23:34:00,15367.2
"15918",2018-01-04 23:39:00,15350.9
"15919",2018-01-04 23:44:00,15337.7
"15920",2018-01-04 23:49:00,15456.7
"15921",2018-01-04 23:54:00,15554.6
"15922",2018-01-04 23:59:00,15599.2
"15923",2018-01-05 00:04:00,15477.2
"15924",2018-01-05 00:09:00,15425.3
"15925",2018-01-05 00:14:00,15357.5
"15926",2018-01-05 00:19:00,15363.4
"15927",2018-01-05 00:24:00,15379.4
"15928",2018-01-05 00:29:00,15391.6
"15929",2018-01-05 00:34:00,15405.2
"15930",2018-01-05 00:39:00,15368.6
"15931",2018-01-05 00:44:00,15323.9
"15932",2018-01-05 00:49:00,15328.8
"15933",2018-01-05 00:54:00,15350
"15934",2018-01-05 00:59:00,15395.7
"15935",2018-01-05 01:04:00,15387.3
"15936",2018-01-05 01:09:00,15402.6
"15937",2018-01-05 01:14:00,15393.8
"15938",2018-01-05 01:19:00,15316.2
"15939",2018-01-05 01:24:00,15262.8
"15940",2018-01-05 01:29:00,15202.8
"15941",2018-01-05 01:34:00,15339.4
"15942",2018-01-05 01:39:00,15211.4
"15943",2018-01-05 01:44:00,15269.1
"15944",2018-01-05 01:49:00,15316.5
"15945",2018-01-05 01:54:00,15340.7
"15946",2018-01-05 01:59:00,15320.6
"15947",2018-01-05 02:04:00,15285
"15948",2018-01-05 02:09:00,15246.3
"15949",2018-01-05 02:14:00,15627.6
"15950",2018-01-05 02:19:00,15525.2
"15951",2018-01-05 02:24:00,15578.3
"15952",2018-01-05 02:29:00,15785.2
"15953",2018-01-05 02:34:00,15735.8
"15954",2018-01-05 02:39:00,15747.8
"15955",2018-01-05 02:44:00,15571.1
"15956",2018-01-05 02:49:00,15530.3
"15957",2018-01-05 02:54:00,15603.5
"15958",2018-01-05 02:59:00,15809.6
"15959",2018-01-05 03:04:00,15774.2
"15960",2018-01-05 03:09:00,15766.2
"15961",2018-01-05 03:14:00,15647.9
"15962",2018-01-05 03:19:00,15646.9
"15963",2018-01-05 03:24:00,15654.8
"15964",2018-01-05 03:29:00,15578.9
"15965",2018-01-05 03:34:00,15604.9
"15966",2018-01-05 03:39:00,15587.1
"15967",2018-01-05 03:44:00,15612.9
"15968",2018-01-05 03:49:00,15588.5
"15969",2018-01-05 03:54:00,15544.8
"15970",2018-01-05 03:59:00,15572.1
"15971",2018-01-05 04:04:00,15529.5
"15972",2018-01-05 04:09:00,15605.6
"15973",2018-01-05 04:14:00,15560.4
"15974",2018-01-05 04:19:00,15637.6
"15975",2018-01-05 04:24:00,15473.7
"15976",2018-01-05 04:29:00,15470.8
"15977",2018-01-05 04:34:00,15671
"15978",2018-01-05 04:39:00,15458
"15979",2018-01-05 04:44:00,15436
"15980",2018-01-05 04:49:00,15283.9
"15981",2018-01-05 04:54:00,15484.6
"15982",2018-01-05 04:59:00,15621.7
"15983",2018-01-05 05:04:00,15545.9
"15984",2018-01-05 05:09:00,15555.1
"15985",2018-01-05 05:14:00,15540.5
"15986",2018-01-05 05:19:00,15413.5
"15987",2018-01-05 05:24:00,15424.4
"15988",2018-01-05 05:29:00,15267.5
"15989",2018-01-05 05:34:00,15349.1
"15990",2018-01-05 05:39:00,15450.1
"15991",2018-01-05 05:44:00,15358.8
"15992",2018-01-05 05:49:00,15492
"15993",2018-01-05 05:54:00,15558.4
"15994",2018-01-05 05:59:00,15416.9
"15995",2018-01-05 06:04:00,15362.5
"15996",2018-01-05 06:09:00,15374.2
"15997",2018-01-05 06:14:00,15460.4
"15998",2018-01-05 06:19:00,15512.9
"15999",2018-01-05 06:24:00,15507.6
"16000",2018-01-05 06:29:00,15533.1
"16001",2018-01-05 06:34:00,15470.9
"16002",2018-01-05 06:39:00,15557.7
"16003",2018-01-05 06:44:00,15538.5
"16004",2018-01-05 06:49:00,15456.1
"16005",2018-01-05 06:54:00,15378.6
"16006",2018-01-05 06:59:00,15433.9
"16007",2018-01-05 07:04:00,15375.9
"16008",2018-01-05 07:09:00,15376.5
"16009",2018-01-05 07:14:00,15329.1
"16010",2018-01-05 07:19:00,15336.1
"16011",2018-01-05 07:24:00,15424.8
"16012",2018-01-05 07:29:00,15523.1
"16013",2018-01-05 07:34:00,15466.4
"16014",2018-01-05 07:39:00,15444.1
"16015",2018-01-05 07:44:00,15446.5
"16016",2018-01-05 07:49:00,15363.3
"16017",2018-01-05 07:54:00,15382.8
"16018",2018-01-05 07:59:00,15273.4
"16019",2018-01-05 08:04:00,15444.9
"16020",2018-01-05 08:09:00,15450.9
"16021",2018-01-05 08:14:00,15415.4
"16022",2018-01-05 08:19:00,15366.9
"16023",2018-01-05 08:24:00,15423.9
"16024",2018-01-05 08:29:00,15531.5
"16025",2018-01-05 08:34:00,15596.6
"16026",2018-01-05 08:39:00,15511.8
"16027",2018-01-05 08:44:00,15545.4
"16028",2018-01-05 08:49:00,15593.5
"16029",2018-01-05 08:54:00,15550.7
"16030",2018-01-05 08:59:00,15651.4
"16031",2018-01-05 09:04:00,16089.6
"16032",2018-01-05 09:09:00,16283.2
"16033",2018-01-05 09:14:00,16176.6
"16034",2018-01-05 09:19:00,16279.9
"16035",2018-01-05 09:24:00,16534.1
"16036",2018-01-05 09:29:00,16374.4
"16037",2018-01-05 09:34:00,16098.9
"16038",2018-01-05 09:39:00,16095.1
"16039",2018-01-05 09:44:00,16460
"16040",2018-01-05 09:49:00,16371.8
"16041",2018-01-05 09:54:00,16287.6
"16042",2018-01-05 09:59:00,16244.9
"16043",2018-01-05 10:04:00,16140.4
"16044",2018-01-05 10:09:00,16347.4
"16045",2018-01-05 10:14:00,16461.8
"16046",2018-01-05 10:19:00,16496.8
"16047",2018-01-05 10:24:00,16442.6
"16048",2018-01-05 10:29:00,16422.8
"16049",2018-01-05 10:34:00,16498.2
"16050",2018-01-05 10:39:00,16579.9
"16051",2018-01-05 10:44:00,16827.9
"16052",2018-01-05 10:49:00,16838.5
"16053",2018-01-05 10:54:00,16920.5
"16054",2018-01-05 10:59:00,16597.4
"16055",2018-01-05 11:04:00,16390.2
"16056",2018-01-05 11:09:00,16460.4
"16057",2018-01-05 11:14:00,16332.1
"16058",2018-01-05 11:19:00,16117.7
"16059",2018-01-05 11:24:00,16363.8
"16060",2018-01-05 11:29:00,16470.1
"16061",2018-01-05 11:34:00,16402.4
"16062",2018-01-05 11:39:00,16582.3
"16063",2018-01-05 11:44:00,16572.1
"16064",2018-01-05 11:49:00,16610.6
"16065",2018-01-05 11:54:00,16551.7
"16066",2018-01-05 11:59:00,16440.5
"16067",2018-01-05 12:04:00,16442.5
"16068",2018-01-05 12:09:00,16336.9
"16069",2018-01-05 12:14:00,16385.6
"16070",2018-01-05 12:19:00,16374.6
"16071",2018-01-05 12:24:00,16371.9
"16072",2018-01-05 12:29:00,16334
"16073",2018-01-05 12:34:00,16270
"16074",2018-01-05 12:39:00,16262.7
"16075",2018-01-05 12:44:00,16364.9
"16076",2018-01-05 12:49:00,16373
"16077",2018-01-05 12:54:00,16382.7
"16078",2018-01-05 12:59:00,16359.6
"16079",2018-01-05 13:04:00,16207.9
"16080",2018-01-05 13:09:00,16300.3
"16081",2018-01-05 13:14:00,16315.6
"16082",2018-01-05 13:19:00,16486.6
"16083",2018-01-05 13:24:00,16528.4
"16084",2018-01-05 13:29:00,16583.1
"16085",2018-01-05 13:34:00,16465.2
"16086",2018-01-05 13:39:00,16536.8
"16087",2018-01-05 13:44:00,16584
"16088",2018-01-05 13:49:00,16573
"16089",2018-01-05 13:54:00,16645.4
"16090",2018-01-05 13:59:00,16688.5
"16091",2018-01-05 14:04:00,16555.5
"16092",2018-01-05 14:09:00,16431.1
"16093",2018-01-05 14:14:00,16515.7
"16094",2018-01-05 14:19:00,16598.1
"16095",2018-01-05 14:24:00,16576.7
"16096",2018-01-05 14:29:00,16568.5
"16097",2018-01-05 14:34:00,16600.7
"16098",2018-01-05 14:39:00,16687.5
"16099",2018-01-05 14:44:00,16674.5
"16100",2018-01-05 14:49:00,16614.5
"16101",2018-01-05 14:54:00,16563.3
"16102",2018-01-05 14:59:00,16614.3
"16103",2018-01-05 15:04:00,16563.9
"16104",2018-01-05 15:09:00,16513
"16105",2018-01-05 15:14:00,16442.5
"16106",2018-01-05 15:19:00,16431.3
"16107",2018-01-05 15:24:00,16453.3
"16108",2018-01-05 15:29:00,16463.7
"16109",2018-01-05 15:34:00,16554.8
"16110",2018-01-05 15:39:00,16458.3
"16111",2018-01-05 15:44:00,16419.8
"16112",2018-01-05 15:49:00,16431.1
"16113",2018-01-05 15:54:00,16340.7
"16114",2018-01-05 15:59:00,16426
"16115",2018-01-05 16:04:00,16439.2
"16116",2018-01-05 16:09:00,16526.7
"16117",2018-01-05 16:14:00,16612
"16118",2018-01-05 16:19:00,16764.1
"16119",2018-01-05 16:24:00,16772.4
"16120",2018-01-05 16:29:00,16859
"16121",2018-01-05 16:34:00,16907.6
"16122",2018-01-05 16:39:00,16827.6
"16123",2018-01-05 16:44:00,16802.5
"16124",2018-01-05 16:49:00,16843
"16125",2018-01-05 16:54:00,16787.4
"16126",2018-01-05 16:59:00,16849.6
"16127",2018-01-05 17:04:00,16813.3
"16128",2018-01-05 17:09:00,16792
"16129",2018-01-05 17:14:00,16815.1
"16130",2018-01-05 17:19:00,16842.8
"16131",2018-01-05 17:24:00,16970.7
"16132",2018-01-05 17:29:00,17067.8
"16133",2018-01-05 17:34:00,16978.8
"16134",2018-01-05 17:39:00,17160.7
"16135",2018-01-05 17:44:00,16830.1
"16136",2018-01-05 17:49:00,16922.8
"16137",2018-01-05 17:54:00,16837.3
"16138",2018-01-05 17:59:00,16635
"16139",2018-01-05 18:04:00,16874.2
"16140",2018-01-05 18:09:00,17004.9
"16141",2018-01-05 18:14:00,17022
"16142",2018-01-05 18:19:00,17025.5
"16143",2018-01-05 18:24:00,17191.2
"16144",2018-01-05 18:29:00,17157.7
"16145",2018-01-05 18:34:00,17212.7
"16146",2018-01-05 18:39:00,17217.1
"16147",2018-01-05 18:44:00,17041.2
"16148",2018-01-05 18:49:00,16970.4
"16149",2018-01-05 18:54:00,16848.1
"16150",2018-01-05 18:59:00,16731.9
"16151",2018-01-05 19:04:00,16918.6
"16152",2018-01-05 19:09:00,16842.3
"16153",2018-01-05 19:14:00,16815.7
"16154",2018-01-05 19:19:00,16766.8
"16155",2018-01-05 19:24:00,16761.5
"16156",2018-01-05 19:29:00,16944.2
"16157",2018-01-05 19:34:00,16987.8
"16158",2018-01-05 19:39:00,17049.1
"16159",2018-01-05 19:44:00,16928.7
"16160",2018-01-05 19:49:00,16879.5
"16161",2018-01-05 19:54:00,16851.2
"16162",2018-01-05 19:59:00,16872
"16163",2018-01-05 20:04:00,16916
"16164",2018-01-05 20:09:00,16901
"16165",2018-01-05 20:14:00,16819.7
"16166",2018-01-05 20:19:00,16770.5
"16167",2018-01-05 20:24:00,16734.3
"16168",2018-01-05 20:29:00,16701.1
"16169",2018-01-05 20:34:00,16740.8
"16170",2018-01-05 20:39:00,16758.3
"16171",2018-01-05 20:44:00,16749.6
"16172",2018-01-05 20:49:00,16799.2
"16173",2018-01-05 20:54:00,16916.9
"16174",2018-01-05 20:59:00,17009.5
"16175",2018-01-05 21:04:00,17146.3
"16176",2018-01-05 21:09:00,17167.2
"16177",2018-01-05 21:14:00,17041.1
"16178",2018-01-05 21:19:00,17100.3
"16179",2018-01-05 21:24:00,17043.5
"16180",2018-01-05 21:29:00,17103.2
"16181",2018-01-05 21:34:00,17183.3
"16182",2018-01-05 21:39:00,17382.9
"16183",2018-01-05 21:44:00,17389.5
"16184",2018-01-05 21:49:00,17349.6
"16185",2018-01-05 21:54:00,17308.2
"16186",2018-01-05 21:59:00,17291.3
"16187",2018-01-05 22:04:00,17133.2
"16188",2018-01-05 22:09:00,17237.2
"16189",2018-01-05 22:14:00,17315.7
"16190",2018-01-05 22:19:00,17352
"16191",2018-01-05 22:24:00,17318
"16192",2018-01-05 22:29:00,17322.7
"16193",2018-01-05 22:34:00,17337.5
"16194",2018-01-05 22:39:00,17447.8
"16195",2018-01-05 22:44:00,17550.6
"16196",2018-01-05 22:49:00,17561.5
"16197",2018-01-05 22:54:00,17528.2
"16198",2018-01-05 22:59:00,17635.6
"16199",2018-01-05 23:04:00,17559.1
"16200",2018-01-05 23:09:00,17493.6
"16201",2018-01-05 23:14:00,17557.7
"16202",2018-01-05 23:19:00,17627.4
"16203",2018-01-05 23:24:00,17684.4
"16204",2018-01-05 23:29:00,17691.3
"16205",2018-01-05 23:34:00,17672.1
"16206",2018-01-05 23:39:00,17705.2
"16207",2018-01-05 23:44:00,17427.1
"16208",2018-01-05 23:49:00,17479.2
"16209",2018-01-05 23:54:00,17494.3
"16210",2018-01-05 23:59:00,17429.5
"16211",2018-01-06 00:04:00,17462.1
"16212",2018-01-06 00:09:00,17294.1
"16213",2018-01-06 00:14:00,17295.5
"16214",2018-01-06 00:19:00,17173.6
"16215",2018-01-06 00:24:00,17103.3
"16216",2018-01-06 00:29:00,17153.7
"16217",2018-01-06 00:34:00,17262.5
"16218",2018-01-06 00:39:00,17351.7
"16219",2018-01-06 00:44:00,17350.3
"16220",2018-01-06 00:49:00,17372.1
"16221",2018-01-06 00:54:00,17373.5
"16222",2018-01-06 00:59:00,17401.9
"16223",2018-01-06 01:04:00,17533.5
"16224",2018-01-06 01:09:00,17483.6
"16225",2018-01-06 01:14:00,17488.3
"16226",2018-01-06 01:19:00,17523.5
"16227",2018-01-06 01:24:00,17606.7
"16228",2018-01-06 01:29:00,17659.7
"16229",2018-01-06 01:34:00,17630.7
"16230",2018-01-06 01:39:00,17512.4
"16231",2018-01-06 01:44:00,17584.9
"16232",2018-01-06 01:49:00,17542.4
"16233",2018-01-06 01:54:00,17519.8
"16234",2018-01-06 01:59:00,17510.9
"16235",2018-01-06 02:04:00,17578.4
"16236",2018-01-06 02:09:00,17580.7
"16237",2018-01-06 02:14:00,17599.3
"16238",2018-01-06 02:19:00,17381.4
"16239",2018-01-06 02:24:00,17389.3
"16240",2018-01-06 02:29:00,17436.5
"16241",2018-01-06 02:34:00,17450.4
"16242",2018-01-06 02:39:00,17463.1
"16243",2018-01-06 02:44:00,17489.1
"16244",2018-01-06 02:49:00,17366.6
"16245",2018-01-06 02:54:00,17260.6
"16246",2018-01-06 02:59:00,17355.6
"16247",2018-01-06 03:04:00,17375.9
"16248",2018-01-06 03:09:00,17137.8
"16249",2018-01-06 03:14:00,17176
"16250",2018-01-06 03:19:00,17468.9
"16251",2018-01-06 03:24:00,17339.5
"16252",2018-01-06 03:29:00,17280.7
"16253",2018-01-06 03:34:00,17248.5
"16254",2018-01-06 03:39:00,17209.9
"16255",2018-01-06 03:44:00,17277.5
"16256",2018-01-06 03:49:00,17287.9
"16257",2018-01-06 03:54:00,17143.4
"16258",2018-01-06 03:59:00,17035.6
"16259",2018-01-06 04:04:00,16947.6
"16260",2018-01-06 04:09:00,16988.3
"16261",2018-01-06 04:14:00,17020.7
"16262",2018-01-06 04:19:00,16940.2
"16263",2018-01-06 04:24:00,16983
"16264",2018-01-06 04:29:00,17030.3
"16265",2018-01-06 04:34:00,16989.6
"16266",2018-01-06 04:39:00,17034.4
"16267",2018-01-06 04:44:00,17146.2
"16268",2018-01-06 04:49:00,17084.3
"16269",2018-01-06 04:54:00,17103.7
"16270",2018-01-06 04:59:00,17041.1
"16271",2018-01-06 05:04:00,17053.6
"16272",2018-01-06 05:09:00,16983
"16273",2018-01-06 05:14:00,17099.7
"16274",2018-01-06 05:19:00,16995.9
"16275",2018-01-06 05:24:00,17038.2
"16276",2018-01-06 05:29:00,17203
"16277",2018-01-06 05:34:00,17162.9
"16278",2018-01-06 05:39:00,17260.1
"16279",2018-01-06 05:44:00,17190.2
"16280",2018-01-06 05:49:00,17221.2
"16281",2018-01-06 05:54:00,17204.3
"16282",2018-01-06 05:59:00,17229.2
"16283",2018-01-06 06:04:00,17208.1
"16284",2018-01-06 06:09:00,17156.7
"16285",2018-01-06 06:14:00,17169.1
"16286",2018-01-06 06:19:00,17186.3
"16287",2018-01-06 06:24:00,17143.5
"16288",2018-01-06 06:29:00,17233.5
"16289",2018-01-06 06:34:00,17216.6
"16290",2018-01-06 06:39:00,17200
"16291",2018-01-06 06:44:00,17208.8
"16292",2018-01-06 06:49:00,17136
"16293",2018-01-06 06:54:00,17157.7
"16294",2018-01-06 06:59:00,17174.9
"16295",2018-01-06 07:04:00,17106.2
"16296",2018-01-06 07:09:00,17087.7
"16297",2018-01-06 07:14:00,16976.3
"16298",2018-01-06 07:19:00,16928.4
"16299",2018-01-06 07:24:00,16900.5
"16300",2018-01-06 07:29:00,16861.4
"16301",2018-01-06 07:34:00,16949.2
"16302",2018-01-06 07:39:00,16889.2
"16303",2018-01-06 07:44:00,16941.9
"16304",2018-01-06 07:49:00,17010.8
"16305",2018-01-06 07:54:00,17016.9
"16306",2018-01-06 07:59:00,16979.9
"16307",2018-01-06 08:04:00,17037.1
"16308",2018-01-06 08:09:00,17065.9
"16309",2018-01-06 08:14:00,17107
"16310",2018-01-06 08:19:00,17122.5
"16311",2018-01-06 08:24:00,17093.3
"16312",2018-01-06 08:29:00,17000.1
"16313",2018-01-06 08:34:00,16962.3
"16314",2018-01-06 08:39:00,16967.6
"16315",2018-01-06 08:44:00,16999.3
"16316",2018-01-06 08:49:00,17017.9
"16317",2018-01-06 08:54:00,17031.1
"16318",2018-01-06 08:59:00,17011
"16319",2018-01-06 09:04:00,16998.5
"16320",2018-01-06 09:09:00,17013.4
"16321",2018-01-06 09:14:00,17052.9
"16322",2018-01-06 09:19:00,17052.5
"16323",2018-01-06 09:24:00,16973.8
"16324",2018-01-06 09:29:00,16942.4
"16325",2018-01-06 09:34:00,16918.4
"16326",2018-01-06 09:39:00,16953.6
"16327",2018-01-06 09:44:00,16904.8
"16328",2018-01-06 09:49:00,16946.3
"16329",2018-01-06 09:54:00,16931.6
"16330",2018-01-06 09:59:00,16823.7
"16331",2018-01-06 10:04:00,16890.8
"16332",2018-01-06 10:09:00,16939.6
"16333",2018-01-06 10:14:00,16966.2
"16334",2018-01-06 10:19:00,16957.5
"16335",2018-01-06 10:24:00,16984.2
"16336",2018-01-06 10:29:00,17024.9
"16337",2018-01-06 10:34:00,17040.7
"16338",2018-01-06 10:39:00,17050.1
"16339",2018-01-06 10:44:00,17057.6
"16340",2018-01-06 10:49:00,17114.5
"16341",2018-01-06 10:54:00,17176
"16342",2018-01-06 10:59:00,17170.1
"16343",2018-01-06 11:04:00,17145.1
"16344",2018-01-06 11:09:00,17121.7
"16345",2018-01-06 11:14:00,17074.3
"16346",2018-01-06 11:19:00,17100.9
"16347",2018-01-06 11:24:00,17098.6
"16348",2018-01-06 11:29:00,17086
"16349",2018-01-06 11:34:00,17067.5
"16350",2018-01-06 11:39:00,17013.2
"16351",2018-01-06 11:44:00,16963.8
"16352",2018-01-06 11:49:00,16961.1
"16353",2018-01-06 11:54:00,16987.3
"16354",2018-01-06 11:59:00,17015.1
"16355",2018-01-06 12:04:00,17039.2
"16356",2018-01-06 12:09:00,17019.2
"16357",2018-01-06 12:14:00,16964.8
"16358",2018-01-06 12:19:00,16945.2
"16359",2018-01-06 12:24:00,16944.8
"16360",2018-01-06 12:29:00,16982.8
"16361",2018-01-06 12:34:00,16929.3
"16362",2018-01-06 12:39:00,16878.5
"16363",2018-01-06 12:44:00,16888.2
"16364",2018-01-06 12:49:00,16958
"16365",2018-01-06 12:54:00,16997.4
"16366",2018-01-06 12:59:00,16966.6
"16367",2018-01-06 13:04:00,16892.2
"16368",2018-01-06 13:09:00,16913.2
"16369",2018-01-06 13:14:00,16938.5
"16370",2018-01-06 13:19:00,16822.2
"16371",2018-01-06 13:24:00,16803.7
"16372",2018-01-06 13:29:00,16771.2
"16373",2018-01-06 13:34:00,16786.9
"16374",2018-01-06 13:39:00,16766
"16375",2018-01-06 13:44:00,16868
"16376",2018-01-06 13:49:00,16800
"16377",2018-01-06 13:54:00,16764.6
"16378",2018-01-06 13:59:00,16799.1
"16379",2018-01-06 14:04:00,16794.5
"16380",2018-01-06 14:09:00,16863.4
"16381",2018-01-06 14:14:00,16974.9
"16382",2018-01-06 14:19:00,17033.7
"16383",2018-01-06 14:24:00,17005.4
"16384",2018-01-06 14:29:00,17036.1
"16385",2018-01-06 14:34:00,17062.9
"16386",2018-01-06 14:39:00,17017.3
"16387",2018-01-06 14:44:00,17027.2
"16388",2018-01-06 14:49:00,16982
"16389",2018-01-06 14:54:00,16951.5
"16390",2018-01-06 14:59:00,16887.9
"16391",2018-01-06 15:04:00,16902.9
"16392",2018-01-06 15:09:00,16948.1
"16393",2018-01-06 15:14:00,16893.7
"16394",2018-01-06 15:19:00,16950.1
"16395",2018-01-06 15:24:00,16895.4
"16396",2018-01-06 15:29:00,16981
"16397",2018-01-06 15:34:00,16925.1
"16398",2018-01-06 15:39:00,16841.6
"16399",2018-01-06 15:44:00,16930.5
"16400",2018-01-06 15:49:00,17005.1
"16401",2018-01-06 15:54:00,16931.9
"16402",2018-01-06 15:59:00,16879.3
"16403",2018-01-06 16:04:00,16905.2
"16404",2018-01-06 16:09:00,16860.3
"16405",2018-01-06 16:14:00,16932.4
"16406",2018-01-06 16:19:00,16864.7
"16407",2018-01-06 16:24:00,16893.5
"16408",2018-01-06 16:29:00,16912.4
"16409",2018-01-06 16:34:00,17071.7
"16410",2018-01-06 16:39:00,17147.9
"16411",2018-01-06 16:44:00,17226.1
"16412",2018-01-06 16:49:00,17295.7
"16413",2018-01-06 16:54:00,17330.9
"16414",2018-01-06 16:59:00,17389.2
"16415",2018-01-06 17:04:00,17394.5
"16416",2018-01-06 17:09:00,17368.1
"16417",2018-01-06 17:14:00,17341.9
"16418",2018-01-06 17:19:00,17314.2
"16419",2018-01-06 17:24:00,17291.9
"16420",2018-01-06 17:29:00,17276
"16421",2018-01-06 17:34:00,17105.4
"16422",2018-01-06 17:39:00,17080.2
"16423",2018-01-06 17:44:00,17119.7
"16424",2018-01-06 17:49:00,17153.8
"16425",2018-01-06 17:54:00,17223.2
"16426",2018-01-06 17:59:00,17185.6
"16427",2018-01-06 18:04:00,17221.1
"16428",2018-01-06 18:09:00,17236.2
"16429",2018-01-06 18:14:00,17268.9
"16430",2018-01-06 18:19:00,17279.8
"16431",2018-01-06 18:24:00,17292.7
"16432",2018-01-06 18:29:00,17327.3
"16433",2018-01-06 18:34:00,17250.9
"16434",2018-01-06 18:39:00,17212.8
"16435",2018-01-06 18:44:00,17111.3
"16436",2018-01-06 18:49:00,17067.1
"16437",2018-01-06 18:54:00,17083.4
"16438",2018-01-06 18:59:00,17122.5
"16439",2018-01-06 19:04:00,17099.3
"16440",2018-01-06 19:09:00,17114.2
"16441",2018-01-06 19:14:00,17092.4
"16442",2018-01-06 19:19:00,17087
"16443",2018-01-06 19:24:00,17105.4
"16444",2018-01-06 19:29:00,17032.6
"16445",2018-01-06 19:34:00,17020.8
"16446",2018-01-06 19:39:00,17328
"16447",2018-01-06 19:44:00,17322.4
"16448",2018-01-06 19:49:00,17363.1
"16449",2018-01-06 19:54:00,17323.9
"16450",2018-01-06 19:59:00,17294
"16451",2018-01-06 20:04:00,17296.2
"16452",2018-01-06 20:09:00,17277
"16453",2018-01-06 20:14:00,17275.1
"16454",2018-01-06 20:19:00,17289
"16455",2018-01-06 20:24:00,17342.4
"16456",2018-01-06 20:29:00,17407.7
"16457",2018-01-06 20:34:00,17157.1
"16458",2018-01-06 20:39:00,17108.9
"16459",2018-01-06 20:44:00,17114.6
"16460",2018-01-06 20:49:00,17139.4
"16461",2018-01-06 20:54:00,17124.5
"16462",2018-01-06 20:59:00,17222.6
"16463",2018-01-06 21:04:00,17180.9
"16464",2018-01-06 21:09:00,17174.7
"16465",2018-01-06 21:14:00,17162
"16466",2018-01-06 21:19:00,17157.7
"16467",2018-01-06 21:24:00,17130.4
"16468",2018-01-06 21:29:00,17102
"16469",2018-01-06 21:34:00,17106.7
"16470",2018-01-06 21:39:00,17089
"16471",2018-01-06 21:44:00,17113.8
"16472",2018-01-06 21:49:00,17349
"16473",2018-01-06 21:54:00,17368.1
"16474",2018-01-06 21:59:00,17361.6
"16475",2018-01-06 22:04:00,17362
"16476",2018-01-06 22:09:00,17395.7
"16477",2018-01-06 22:14:00,17568.3
"16478",2018-01-06 22:19:00,17653.1
"16479",2018-01-06 22:24:00,17644.6
"16480",2018-01-06 22:29:00,17712.4
"16481",2018-01-06 22:34:00,17648.9
"16482",2018-01-06 22:39:00,17592.1
"16483",2018-01-06 22:44:00,17544
"16484",2018-01-06 22:49:00,17517.5
"16485",2018-01-06 22:54:00,17532.1
"16486",2018-01-06 22:59:00,17547.2
"16487",2018-01-06 23:04:00,17503.6
"16488",2018-01-06 23:09:00,17486.6
"16489",2018-01-06 23:14:00,17439.5
"16490",2018-01-06 23:19:00,17557.4
"16491",2018-01-06 23:24:00,17567.6
"16492",2018-01-06 23:29:00,17597.4
"16493",2018-01-06 23:34:00,17615.4
"16494",2018-01-06 23:39:00,17650.3
"16495",2018-01-06 23:44:00,17635.1
"16496",2018-01-06 23:49:00,17591.2
"16497",2018-01-06 23:54:00,17606.8
"16498",2018-01-06 23:59:00,17527
"16499",2018-01-07 00:04:00,17527.3
"16500",2018-01-07 00:09:00,17579.6
"16501",2018-01-07 00:14:00,17558.7
"16502",2018-01-07 00:19:00,17455.2
"16503",2018-01-07 00:24:00,17456.3
"16504",2018-01-07 00:29:00,17429.3
"16505",2018-01-07 00:34:00,17408.3
"16506",2018-01-07 00:39:00,17460.1
"16507",2018-01-07 00:44:00,17454.4
"16508",2018-01-07 00:49:00,17418.2
"16509",2018-01-07 00:54:00,17460.1
"16510",2018-01-07 00:59:00,17389.5
"16511",2018-01-07 01:04:00,17297.8
"16512",2018-01-07 01:09:00,17294.2
"16513",2018-01-07 01:14:00,17276.8
"16514",2018-01-07 01:19:00,17286.5
"16515",2018-01-07 01:24:00,17273.4
"16516",2018-01-07 01:29:00,17313.4
"16517",2018-01-07 01:34:00,17336.1
"16518",2018-01-07 01:39:00,17325.8
"16519",2018-01-07 01:44:00,17395
"16520",2018-01-07 01:49:00,17374.6
"16521",2018-01-07 01:54:00,17391.3
"16522",2018-01-07 01:59:00,17365.8
"16523",2018-01-07 02:04:00,17313.6
"16524",2018-01-07 02:09:00,17322.7
"16525",2018-01-07 02:14:00,17300.9
"16526",2018-01-07 02:19:00,17306.3
"16527",2018-01-07 02:24:00,17304
"16528",2018-01-07 02:29:00,17298.9
"16529",2018-01-07 02:34:00,17245.8
"16530",2018-01-07 02:39:00,17283.9
"16531",2018-01-07 02:44:00,17251.9
"16532",2018-01-07 02:49:00,17206.8
"16533",2018-01-07 02:54:00,17188.5
"16534",2018-01-07 02:59:00,17151.9
"16535",2018-01-07 03:04:00,17179.2
"16536",2018-01-07 03:09:00,17146.1
